,Shape_Elongation,Shape_MajorAxisLength,Shape_MaximumDiameter,Shape_MeshSurface,Shape_MinorAxisLength,Shape_Perimeter,Shape_PerimeterSurfaceRatio,Shape_PixelSurface,Shape_Sphericity
d010dbb93a1a164ce8afc0b62d22de98_L_CC.nii.gz,0.4050713092090334,38.27486314391263,40.26164427839479,450.5,15.504048923501273,102.91168824543149,0.2284388196346981,451.0,0.7311182535367914
d05380088078c3f43c8e69921dedf68e_R_CC.nii.gz,0.4414671380954413,92.91529335817081,91.2414379544733,2940.5,41.01904864413003,236.61017305526687,0.08046596601097326,2941.0,0.8124228143306966
d06d1dcd3e83ce206ba413103f996319_R_CC.nii.gz,0.44255063124993005,76.46508901171391,74.14849964766651,2014.5,33.83967341071609,194.9533188057744,0.0967750403602752,2015.0,0.8161273554299999
d5ff475b96447b3c60216652d7f49f23_R_CC.nii.gz,0.517232739115653,23.5840824040681,23.53720459187964,224.5,12.198459541385418,60.87005768508877,0.271136114410195,225.0,0.8725883117637694
d8d0bc6e58b11efa2f86a9c0986b038e_R_CC.nii.gz,0.28458301947886366,113.19976103987985,111.28791488746656,2790.0,32.21472980101483,279.7228714274752,0.100259093701604,2790.0,0.6693897468457866
d8d9c121cc587f31710f61b20fb8c98c_R_CC.nii.gz,0.29442321645996944,46.98041659583894,46.17358552246078,484.5,13.83212536477623,113.4974746830584,0.234256913690523,485.0,0.6874887948079431
d9f85d334141f3554fb6faceccdff570_R_CC.nii.gz,0.4796960617265884,109.48527465284467,114.94781424629178,2574.0,52.51965506802346,326.8355697996836,0.12697574584292293,2577.0,0.5502751339905765
d18ff5211c7f474b5bb6e35c0e24ccd8_R_CC.nii.gz,0.48117416370000465,39.231856941645674,39.6232255123179,572.5,18.87735595429458,103.59797974644673,0.18095716986278904,573.0,0.818731295143845
d71aeaa60e6a14df6b9adccd012cbb90_L_CC.nii.gz,0.32973918011302317,44.071338256085824,45.39823785126467,492.5,14.53204694304545,105.3553390593274,0.21391947017122315,493.0,0.7467091967960895
d94fa669c37cc757ea519ca3c291ccb4_L_CC.nii.gz,0.4053808799177058,135.8781318229202,133.06013678032951,5794.5,55.08239663994943,348.24978336205663,0.0601000575307717,5795.0,0.7748578919160098
d539fcf54d3a20362f11a47d5b2e0cd0_R_CC.nii.gz,0.40264058721764245,84.46121106487567,84.8528137423857,2204.5,34.007511620274784,257.48023074035586,0.1167975644093245,2205.0,0.6464219484490914
d746c5e878799ec8f42e2e8f6ab9a992_R_CC.nii.gz,0.7352627772657473,195.3258858558357,197.80040444852483,21059.0,143.6158533062541,800.7249634685302,0.03802293382727243,21059.0,0.6424516309762969
d7169c8f349e5c37fc0cf2ce78cdd4cb_L_CC.nii.gz,0.4725797390159639,62.79784422191658,63.953107821277925,1437.0,29.676988833158493,176.3675323681475,0.122733147089873,1437.0,0.7619293049633411
d35341b652a3b13e407358ea7a9b5f8f_R_CC.nii.gz,0.40728864300676837,49.607743710015804,49.16299421312742,775.5,20.204670618279884,124.42640687119304,0.16044668842191237,776.0,0.7933836989968421
da6ce640b22100d327694fac20224427_R_CC.nii.gz,0.6133376307476964,123.16422807269518,125.39936203984452,7118.5,75.5412558389758,397.7472580451153,0.05587515038914312,7119.0,0.7519552265113048
da17728ab905a565051f16986aafda50_L_CC.nii.gz,0.07781722634115879,183.62792488824059,118.35962149314267,542.0,14.289415793585523,147.98275605729714,0.27303091523486556,543.0,0.5576907790318242
dabe91ba1df76cc06a21c8e594c2a966_L_CC.nii.gz,0.44357036253285126,22.35750967247275,22.360679774997898,171.5,9.917128670750468,57.798989873223306,0.3370203491150047,172.0,0.8031871389019289
db65dcf86c7801c681dda0d2c81ffacf_R_CC.nii.gz,0.5018076205554056,33.673454967133104,35.35533905932738,439.5,16.897596312936667,90.5269119345812,0.2059770464950653,440.0,0.8209310188933822
dd98abaf0ef843feae62a29c31caee45_R_CC.nii.gz,0.8914854637970905,14.175423325285927,14.7648230602334,137.5,12.637183837662619,46.38477631085022,0.3373438277152743,138.0,0.8961502174908919
df7c81d477ed6a29aa8e6e49c1719d03_L_CC.nii.gz,0.20563330588020906,224.69139920462837,186.09674903124989,2913.5,46.20403522129751,376.00714267493737,0.12905685350092239,2915.0,0.5088811315989543
df940c8dad05ec9fa20bd763e37d49b7_L_CC.nii.gz,0.2012169312975629,49.2516992226717,50.039984012787215,378.5,9.910275778776564,113.01219330881983,0.29857911045923335,379.0,0.6102567197155954
e3c869c841efa64b702a10a5ec702998_R_CC.nii.gz,0.3956186448798849,87.34676627136093,84.8528137423857,2309.5,34.556009306915854,225.09545442950557,0.09746501599026004,2310.0,0.7568279987246199
e4c3b57bc18e8474140b62bc2eb6c0c7_L_CC.nii.gz,0.2611325285953012,79.31047190200549,78.05767098754612,1244.5,20.710544071857285,186.95331880577447,0.15022363905646804,1245.0,0.6689123330307613
e5e997bf2edc162b99863a9fdd0c7e51_L_CC.nii.gz,0.4330790757001471,46.65109094865613,46.87216658103186,707.5,20.203611348447495,122.66904755831231,0.17338381280326828,708.0,0.7686580163784689
e6a3e149e9af887c6f26074601676a3f_R_CC.nii.gz,0.4350976203013715,31.517273581727427,31.400636936215164,330.5,13.713090733796887,84.28427124746189,0.255020487889446,331.0,0.7646173137565834
e6fec43f8825f00c0eae9e94a42d8c11_L_CC.nii.gz,0.4137699767131764,38.43811938659921,40.311288741492746,471.5,15.90453976349145,100.1837661840736,0.21247882541691115,472.0,0.7683311246446664
e7c4b9f4035d7a1601f2a943bffe28d0_L_CC.nii.gz,0.37095781407432993,42.60235095681039,42.1070065428546,523.5,15.80367498536582,103.59797974644673,0.1978948992291246,524.0,0.7829102674797501
e11cb06c657324160b15e72be89f6c28_R_CC.nii.gz,0.7983367841861982,33.82539093996223,35.510561809129406,701.5,27.004053826850416,105.01219330881986,0.14969664049724854,702.0,0.8940854766532964
e40d99a6d684824103bb3d5bc803c374_R_CC.nii.gz,0.2255515548021822,87.78926969775681,84.29116205154607,1280.5,19.80100627527715,199.3969696196704,0.1557180551500745,1281.0,0.6361743718693803
e73f90a9d1b5a67ae332508d7449643c_L_CC.nii.gz,0.5172188279295934,47.04736311756829,52.773099207835045,860.5,24.33378200884665,134.12489168102815,0.1558685551203116,861.0,0.77530214426127
e92a62df5006e9928e862c6cd293dfc0_R_CC.nii.gz,0.2718083645907654,81.45185547104066,78.23042886243178,1366.0,22.13929562846695,191.98275605729714,0.14054374528352645,1366.0,0.682445633997164
e165de82e91293d6993918776874821d_R_CC.nii.gz,0.4128680954323528,52.868313966526216,53.9351462406472,899.5,21.827640096079335,134.32590180780468,0.14933396532274007,900.0,0.7914905809074271
e480e873a319b8caa10cb1508d537252_R_CC.nii.gz,0.3801740851910135,43.46074772737003,43.01162633521314,558.5,16.522650008970317,106.42640687119291,0.19055757720893984,559.0,0.7871674381367767
e1314fcdd554aa328145271d19db6929_L_CC.nii.gz,0.3685668789275133,85.90412323213677,91.0,2075.5,31.661414586673136,234.0660171779828,0.11277572497132392,2076.0,0.6899663897882363
e8940b9ac010b3b195b77951da1d48b3_R_CC.nii.gz,0.14652541772916114,226.6949598539529,181.89282558693733,1005.0,33.21657368969586,197.68124086713232,0.19669775210659932,1006.0,0.5684895742100989
e9781ad8ecb19a1e66bb4d678c767759_R_CC.nii.gz,0.482261846551406,97.33910930357807,97.86214794290998,3552.5,46.9429385944127,270.4091629284904,0.0761179909721296,3553.0,0.7813589148078671
e70610ed4047bdef68a83b693eeae613_L_CC.nii.gz,0.6817601438069338,23.556129229939025,23.769728648009426,294.5,16.059630051337944,70.87005768508877,0.24064535716498733,295.0,0.8583902880468659
e72936f8d1ed4502f994365cdf38a12e_L_CC.nii.gz,0.4276762253650223,41.36508011007557,42.1070065428546,572.5,17.69086132339888,103.59797974644674,0.18095716986278906,573.0,0.8187312951438449
e40395270b091c226dc73cc9c6c2afe2_L_CC.nii.gz,0.49800759188235194,38.21043488314065,38.63935817272331,560.5,19.029086660930297,99.01219330881977,0.17664976504695767,561.0,0.8476255894665115
eaffca1d93f249b54f4dfb6620060fb5_L_CC.nii.gz,0.3470296999736735,43.582711792375335,44.04543109109048,483.5,15.124495397347093,108.18376618407366,0.22375132613045226,484.0,0.7205117619596819
eb00456647df18bef39de8faa2fbbdb1_L_CC.nii.gz,0.706843631894136,41.36096192166644,42.1070065428546,935.5,29.23573254334577,122.91168824543155,0.13138609112285574,936.0,0.8821321366382094
eb31b0ea6cc3f39080a2f7a9d450c743_L_CC.nii.gz,0.5573804873479994,29.80977641772618,32.57299494980466,369.5,16.61538770744712,88.18376618407365,0.2386570126767893,370.0,0.7727224152078112
eba1e3ad235efbefcd1284fd5cab3895_L_CC.nii.gz,0.6152976329458955,46.90149862694059,50.0,1041.5,28.85838108677171,134.71067811865498,0.12934294586524722,1042.0,0.8492441165557021
ec17331610c6c212dffcabe6463e2362_R_CC.nii.gz,0.4840223808590004,51.931809682170126,50.92150822589606,930.5,25.136158164680474,142.81118318204332,0.1534778970253018,931.0,0.7571830848966378
ed50faf92eb8dcce3cecb74b0aaffde2_L_CC.nii.gz,0.4583466697406085,26.592842108282298,26.68332812825267,248.5,12.188740619269014,68.28427124746187,0.274785799788579,249.0,0.8183657586509926
eecdcd023ee26cd563d3c7487058bc4d_R_CC.nii.gz,0.4926774244891668,19.498347259916354,20.09975124224178,145.5,9.606395509810993,51.2132034355964,0.3519807796260921,146.0,0.8349384982692385
f1cfe4acbb620d11c48b097b1a4c6941_R_CC.nii.gz,0.5242443270899328,80.86258689422371,83.2946576918352,2682.5,42.39175245311354,215.58073580374418,0.08036560514585057,2683.0,0.8516572492156087
f3c0848a2c67160b8aa61b5c423c7528_L_CC.nii.gz,0.25527443466923583,46.09042599240354,46.2709412050371,422.5,11.765707438875067,105.35533905932746,0.24936174925284607,423.0,0.6916107571173167
f3c0848a2c67160b8aa61b5c423c7528_R_CC.nii.gz,0.3846574681189059,29.13370051994155,29.154759474226502,254.5,11.206495478935167,70.62741699796949,0.27751440863642235,255.0,0.8007104600306854
f3c855dd2fc8d2169ac1af3316429209_L_CC.nii.gz,0.4150552160959527,19.89800480160209,20.223748416156685,126.5,8.25877068280726,50.62741699796949,0.40021673516181416,127.0,0.7875251361364095
f4ebffd32951c28079a13be22815f602_R_CC.nii.gz,0.4298917941758022,39.42445673287487,39.11521443121589,521.5,16.948250439301866,98.1837661840736,0.1882718431142351,522.0,0.8245033060873552
f94c1fdca07b8a6ac207676f54f96003_L_CC.nii.gz,0.5541431748550824,77.68098814027474,78.0,2576.5,43.04638939393183,224.65180361560962,0.08719262705826106,2578.0,0.8009586496349033
f290c2c0bb608ab0287c35c4693696e6_L_CC.nii.gz,0.4763459815289961,38.42728523670094,42.42640687119285,544.0,18.30468290357101,107.74011537017772,0.19805168266576786,545.0,0.7674091014254921
f1702c9e0f4c381fca530589c88356e2_R_CC.nii.gz,0.3396612843472533,44.72530786186229,43.41658669218482,511.5,15.19145551118645,105.11269837220814,0.205498921548794,512.0,0.7627330512513875
fa9226b8d31971dc665bf1f4066f8e59_L_CC.nii.gz,0.6720337186517001,38.1029854368105,39.319206502675,750.5,25.606490994831333,113.49747468305846,0.15122914681286936,751.0,0.8556459158165621
fa9226b8d31971dc665bf1f4066f8e59_R_CC.nii.gz,0.4929083419784683,165.4100808456578,164.3684884641822,10570.5,81.53200869615759,454.6761902332499,0.04301368811629061,10571.0,0.801586667159833
fbdc572b430c0b423d0a88e8684233b0_L_CC.nii.gz,0.4229992476275125,28.47383383293667,28.284271247461902,262.5,12.044410288403022,75.59797974644664,0.2879923037959872,263.0,0.7597302101286003
fbf34660e76f998c4355527859d19f92_R_CC.nii.gz,0.4043163103991719,36.07934218693591,35.6931365951495,402.5,14.587466514651116,89.0121933088198,0.22114830635731628,403.0,0.798984532557931
fcfdac68cdf5c9515a810d8adf71e2cc_L_CC.nii.gz,0.4485489415009773,117.93833263335662,117.15374513859982,4249.5,52.901114265082285,363.5218613006987,0.0855446196730671,4250.0,0.6356869785809074
fda9ea98f65af22d698f4c0110d46e10_R_CC.nii.gz,0.5640415960631107,103.36956222960232,99.92497185388645,4646.5,58.30473286432993,288.1665222413711,0.06201797530213518,4647.0,0.8385411457297218
fe23c1647f7617ef219a0a0e07c9eec5_L_CC.nii.gz,0.7170504202344479,37.619853632337865,39.11521443121589,792.5,26.975331856226287,109.15432893255085,0.13773416900006416,793.0,0.9142471253323673
fe61ad0161113db6541d2eb036a643ed_L_CC.nii.gz,0.48571280377619247,29.94961153083446,29.274562336608895,338.5,14.546909788649389,75.45584412271567,0.2229123903182147,339.0,0.8643534834802098
fe787609c066851ac11d96909ba2b644_R_CC.nii.gz,0.5657828515651314,22.441617219197493,23.08679276123039,220.5,12.697082184010712,61.69848480983495,0.27981172249358255,221.0,0.853168338403995
fe1802777aad12f3596b17d1cbbf6698_L_CC.nii.gz,0.4960686945466814,71.2170446465256,73.06161783043132,1948.5,35.328546367274676,192.50966799187864,0.09879890582082558,1949.0,0.812835367510667
ff84823721d5396ddf0558a3c95e659d_R_CC.nii.gz,0.49004354653100696,23.14749850901215,23.769728648009426,203.5,11.343282262677508,60.3847763108502,0.2967310875226054,204.0,0.8374515234450848
0e724925c58d762192f1520471ca16e1_R_CC.nii.gz,0.3715771593522253,53.83190145643119,54.147945482723536,835.5,20.002705025709623,130.08326112068545,0.15569510606904302,836.0,0.787692559558006
04bcbfd7491cb850f6f8a01a3c3c1361_R_CC.nii.gz,0.2844215848424816,26.56943759789067,25.179356624028344,155.5,7.556921549965481,60.38477631085021,0.38832653576109455,156.0,0.7320532395474223
1da5e2e33cf1147ef5fb7460634e0ac9_R_CC.nii.gz,0.6188333826583977,33.776667560588095,32.984845004941285,550.5,20.9021294414469,93.94112549695433,0.17064691280100697,551.0,0.8853761819126422
4d7251459f544291749639dd9265b804_L_CC.nii.gz,0.4343096331176426,48.9135304161258,49.25444142409901,814.5,21.24361744951625,120.08326112068538,0.14743187369022145,815.0,0.8424963009313559
4ff54ff1105c5f62650c4692d67d2b97_L_CC.nii.gz,0.5515018047784838,19.669772563820388,20.615528128088304,162.5,10.847915068529248,55.455844122715675,0.3412667330628657,163.0,0.8148624293510549
5e577744b5233e2dfae046a1e68c6ca5_L_CC.nii.gz,0.4646229359837183,22.74355273214271,22.360679774997898,184.5,10.567176245108664,58.04163056034259,0.3145887835248921,185.0,0.8295900083046963
6f5b2b4ac3e753f425fa9fb4a521d08d_L_CC.nii.gz,0.5392994136211382,66.50064735183226,67.08203932499369,1853.5,35.863760122269234,178.36753236814755,0.09623282026876048,1854.0,0.8556288568140679
6f5188b8ccefeb7c3d2d3e9e50a7b28a_R_CC.nii.gz,0.6695760926584939,30.750542502802567,33.06055050963308,487.5,20.58982809615549,92.91168824543152,0.19058807845216721,488.0,0.8424068517864399
7e6403be5452b4fff44c3993aab88707_L_CC.nii.gz,0.4667559679535555,52.51743766910057,51.24451190127583,1000.5,24.512827453681556,134.66904755831231,0.13460174668496983,1001.0,0.8326177975918682
7fd8b8221c97ba86ff9cc98dcbd98fb8_L_CC.nii.gz,0.48763456338612965,50.39436178882035,52.23983154643591,936.5,24.57403260801407,142.56854249492412,0.15223549652421156,937.0,0.7609131912264065
8ca2d99d2e5d26575b941f2fc02212e2_L_CC.nii.gz,0.3820815840692924,128.30776168379643,129.2594290564522,4895.5,49.02403283253019,335.1787155501912,0.06846669707898911,4896.0,0.7399920042216379
9bdc7619f953b8bce849ca1949212e33_R_CC.nii.gz,0.4366216094163602,26.437776696677318,26.076809620810597,238.5,11.543304610693594,64.62741699796949,0.2709744947503962,239.0,0.8470954034012216
44c63ecd23616c4fce7e817470401d5d_L_CC.nii.gz,0.5655701036635983,29.973236285237256,31.04834939252005,391.5,16.95196635297516,83.11269837220806,0.21229297157652122,392.0,0.8439241844116848
55dfb11244b9a73d5ec8131783f5b7f7_R_CC.nii.gz,0.30724013588140664,66.41599263095682,66.48308055437865,1011.5,20.405658600633675,163.15432893255098,0.1612993859936243,1012.0,0.6910178631783022
66a1867c10dc043ac2d6fdb76bef9115_L_CC.nii.gz,0.6577459448373211,22.424630145408578,22.80350850198276,255.5,14.749709542619236,63.69848480983495,0.24930913819896264,256.0,0.8895518809176396
99f8ee0074c65cc7c5b115e182cc9504_R_CC.nii.gz,0.5192034080423614,186.1048661313493,204.02205763103166,13738.5,96.626280748664,695.1269837220832,0.05059700722219188,13743.0,0.5977374184615661
112accee625e15fe60e48dd52afdbbcb_L_CC.nii.gz,0.6174427726475028,70.647979627021,75.92759709091287,1898.0,43.621084422852135,254.4507934888331,0.13406258877177718,1898.0,0.6069448441218246
269a9c5817814c1b918ecacda31d427c_L_CC.nii.gz,0.5203564680647328,212.34080584214536,209.093280618962,17845.0,110.49291175403793,629.2447327281741,0.035261682977202245,17845.0,0.7525643118040384
387aa7aa83525008e52e109531fe35fe_L_CC.nii.gz,0.3389536949390222,67.09669224738431,66.12110101926616,1182.0,22.742671755437353,160.66904755831234,0.13592982026929978,1183.0,0.7585451765137187
387aa7aa83525008e52e109531fe35fe_R_CC.nii.gz,0.4806320954468094,75.98132529906862,74.43117626371358,2122.0,36.519063593317014,210.6101730552668,0.09925078843320774,2123.0,0.7753508669229152
1450d8b315129d9207bcbb2131eb7d31_R_CC.nii.gz,0.4456864600021181,55.802488094040264,57.42821606144492,1073.5,24.870413377943148,144.2253967444164,0.13435062575166876,1074.0,0.8053120806489457
2486fafb68786b7f8ed662783ee25a49_L_CC.nii.gz,0.34990929120553316,91.03976398751684,91.26883367283708,2261.5,31.85565928839104,220.6101730552669,0.09755037499680164,2262.0,0.7641483729771513
4152e212d727057984702e2dfbdee234_R_CC.nii.gz,0.6368376243123351,81.9786229488759,82.71033792700887,3314.0,52.207071483158806,255.33809511662488,0.07704830872559593,3315.0,0.7992185767769707
39990d7da039240a5de01d68d3166d61_L_CC.nii.gz,0.3303618643035236,72.58653652907121,72.00694410957877,1343.5,23.979823531079784,184.46803743153583,0.13730408442987407,1344.0,0.7043729024314139
55432d803774825408dadf24883cb347_L_CC.nii.gz,0.3481748986992849,53.86470241635249,51.35172830587107,778.5,18.754337307280657,129.59797974644678,0.16647139338015002,779.0,0.7631958654127795
146078e6ec74effe3e2a62a47f2eddfc_R_CC.nii.gz,0.5195237061083652,59.711825912052895,58.54912467321779,1435.5,31.021709096327232,159.15432893255095,0.11087030925290906,1436.0,0.8438943411589505
a0d75cb5a7be01a0d63f5d9ec553443e_R_CC.nii.gz,0.245529368998592,79.18663029209729,79.22752047110903,993.5,19.44264336874344,197.29646455628207,0.1985872818885577,994.0,0.5663299957809458
a0da8d047c71765cdf217a8a52606741_L_CC.nii.gz,0.555340994444061,66.34170834585207,64.38167441127949,1833.5,36.842270285903346,188.1248916810282,0.10260424962150434,1834.0,0.8068617471066822
a384c133416b47e3a4eb4df1f519748a_R_CC.nii.gz,0.5207612402718048,100.46477503080482,99.29753269845128,4075.5,52.31816084866977,273.62236636408693,0.06713835513779584,4076.0,0.8270728911849391
a8432d0a79bd841ef36623194d839d7d_L_CC.nii.gz,0.48774717638598236,94.53889590391441,98.71676655968832,3405.5,46.111079535782565,248.55129855222137,0.07298525871449754,3406.0,0.8322989330065127
abcfe29c06bed0b1270a19d2813b9a10_L_CC.nii.gz,0.3466114018140077,89.51322060931899,87.93179174792243,2069.5,31.02630287628258,232.752308678998,0.11246789498864362,2071.0,0.6928570652159738
b97d038694c1a91de191bae204dd1f2d_R_CC.nii.gz,0.5593738271933059,78.04877936562661,79.40403012442127,2564.0,43.65844442151647,247.96551211459453,0.09671041814141752,2564.0,0.7238901389184655
b7357809d8e2bb3ad964b4c2c53e6c7e_L_CC.nii.gz,0.37293742164986915,38.84746411991718,37.12142238654117,419.5,14.487673106517716,96.18376618407362,0.22928192177371542,420.0,0.7548647338045277
ba17277e8fa722e9405d0d3d0c1ac174_L_CC.nii.gz,0.3326851419869308,25.877294776757115,25.179356624028344,170.5,8.608991487043102,60.62741699796949,0.35558602344850143,171.0,0.7634806910995022
bac0233f881d0c619ee06c6ea6b68a4c_R_CC.nii.gz,0.38259827244683003,122.34355788860299,122.40914998479485,4393.0,46.80843389317825,385.362481734265,0.0877219398439028,4393.0,0.6096998714743416
bb639e3af9d507ccb4a584be23bb9349_L_CC.nii.gz,0.4906946616755125,38.80304653901174,38.3275357934736,576.5,19.040447793439533,103.01219330881985,0.17868550443854267,577.0,0.8262585255338509
bb639e3af9d507ccb4a584be23bb9349_R_CC.nii.gz,0.37991259186337256,120.7456294019397,119.07980517283357,4318.5,45.872785022265155,305.7228714274752,0.07079376436898811,4319.0,0.7619798099082035
d2df932837bbafb9d7bd1bca86df397a_L_CC.nii.gz,0.18414758993274108,155.06331873744472,134.3726162579266,1211.0,28.554536432472897,188.85281374238608,0.15594782307381178,1212.0,0.6532110814679216
e0d2978ba3e8b01349861aaeabaa98f9_L_CC.nii.gz,0.3453389806968622,71.54192238872129,69.87131027825369,1379.5,24.706214554815034,169.39696961967027,0.12279591853546232,1380.0,0.7772489563114197
e1b3a40c60b61bc218029c3554db7467_R_CC.nii.gz,0.5303338823518864,232.55057812778725,235.77955806218657,22104.5,123.32945094168508,685.1686142824259,0.030996793154444837,22105.0,0.7692151317644065
e550b46eb0ee01ace4eedb439b3a0228_L_CC.nii.gz,0.5145840395469762,59.152249397409975,61.66036003787198,1383.5,30.438803443209416,161.3969696196703,0.11665845292350582,1384.0,0.8169568857202762
e315902ce49832b4714312a985617af2_L_CC.nii.gz,0.2829887785175204,69.60525011672881,71.06335201775947,1032.5,19.697504708939583,173.39696961967033,0.16793895362679936,1033.0,0.6569139113409529
ecf23dfece05e009f4bbdd8fc386efde_R_CC.nii.gz,0.34323374646567156,108.42084213716905,102.39628899525607,2998.5,37.21369184170368,288.450793488833,0.09619836367811674,3000.0,0.6729537547490662
ef56ed33aa6eb0b72bf6217ee9bca9d8_L_CC.nii.gz,0.35301990015180107,63.69512849648786,62.80127387243033,1114.5,22.485647901986283,154.08326112068542,0.13825326255781553,1115.0,0.7680500236139044
f2b2d7d20e97526e1ce2e9b674d19640_L_CC.nii.gz,0.4333434569549712,103.55631887977292,101.92153844992725,3552.5,44.87545321289215,262.40916292849033,0.07386605571526822,3553.0,0.8051800011171376
